Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
03928,20040120,31,26,  29 ,  -1, 23, 27, 36,  0,FZDZ FG ,-,-,-,  T  ,28.73,30.24,  4.3,17, 5.3, 12,21, 12,18
03928,20040121,51,22,  37 ,   7, 29, 32, 28,  0,FG ,0  ,-,0.0 , 0.00,28.76,30.25,  6.1,22, 6.6, 18,22, 15,20
03928,20040122,40,25,  33 ,   3, 21, 28, 32,  0,-,0  ,-,0.0 , 0.00,28.82,30.33,  3.6,2, 8.2, 21,2, 17,2
03928,20040123,59,25,  42 ,  12, 33, 37, 23,  0,-,0  ,-,0.0 , 0.00,28.53,30.04, 10.8,21,11.3, 28,22, 24,22
03928,20040124,47,33,  40 ,   9, 37, 39, 25,  0,DZ FG+ FG HZ ,0  ,-,0.0 ,  T  ,28.34,29.82, 12.7,8,13.4, 25,9, 22,9
03928,20040125,38,33,  36 ,   5, 36, 36, 29,  0,RA DZ SN FG UP ,0  ,-,T   , 0.19,28.11,30.05,  9.5,6,10.3, 20,8, 17,8
03928,20040126,33,11,  22 ,  -9, 15, 19, 43,  0,SN FG ,T  ,-,0.8 , 0.03,28.47,29.98, 21.2,34,21.8, 36,35, 30,34
03928,20040127,24,6,  15 , -16,  7, 13, 50,  0,-,1  ,-,0.0 , 0.00,28.79,30.32,  4.0,31,11.1, 31,34, 23,33
03928,20040128,26,14,  20 , -11, 16, 18, 45,  0,SN FG ,T  ,-,T   ,  T  ,28.69,30.23,  6.4,2,10.7, 21,3, 17,2
03928,20040130,27,8,  18 , -14, 10, 15, 47,  0,SN FG ,-,-,-,  T  ,28.61,30.16,  5.2,9, 7.7, 21,12, 17,11
03932,20040101,70,44,  57 ,   0, 44, 50,  8,  0,-,-,-,-, 0.00,27.93,29.99, 17.2,20,17.7, 32,20, 26,21
03932,20040102,77,46,  62*,   0, 32, 46,  3,  0,-,-,-,-, 0.00,27.76,29.81, 19.7,22,20.0, 37,23, 32,23
03932,20040103,59,39,  49 ,   0, 29, 40, 16,  0,-,-,-,-, 0.00,27.72,29.77,  4.6,2,13.1, 31,3, 25,3
03932,20040104,39,22,  31 ,   0, 17, 26, 34,  0,-,-,-,-, 0.00,27.98,30.08, 17.7,36,18.2, 33,35, 29,34
03932,20040105,33,14,  24 ,   0,  9, 18, 41,  0,-,-,-,-, 0.00,28.33,30.50, 15.3,2,15.7, 32,3, 26,3
03932,20040106,28,5,  17*,   0, -2, 12, 48,  0,-,-,-,-, 0.00,28.53,30.72,  2.9,3, 7.7, 20,2, 17,1
03932,20040107,49,19,  34 ,   0,  8, 26, 31,  0,-,-,-,-, 0.00,28.16,30.29, 21.3,19,21.5, 39,19, 35,19
03932,20040108,59,33,  46 ,   0, 20, 34, 19,  0,-,-,-,-, 0.00,28.02,30.12,  3.3,32,12.9, 30,18, 26,18
03932,20040109,53,27,  40 ,   0, 24, 32, 25,  0,-,-,-,-, 0.00,28.31,30.42,  2.9,2, 7.7, 15,2, 13,2
03932,20040110,56,23,  40 ,   0, 24, 33, 25,  0,-,-,-,-, 0.00,28.29,30.40, 11.2,19,11.8, 26,19, 22,19
03932,20040111,64,37,  51 ,   0, 25, 39, 14,  0,-,-,-,-, 0.00,28.09,30.18, 18.0,21,18.3, 33,21, 29,22
03932,20040112,58,41,  50 ,   0, 34, 42, 15,  0,-,-,-,-, 0.07,28.13,30.22,  5.4,19, 7.4, 17,20, 16,20
03932,20040113,58,39,  49 ,   0, 38, 43, 16,  0,FG ,-,-,-, 0.02,28.22,30.31,  2.9,36, 7.1, 15,4, 14,36
03932,20040114,65,37,  51 ,   0, 32, 42, 14,  0,TS FG ,-,-,-, 0.01,28.10,30.18,  3.2,32,10.2, 20,2, 17,3
03932,20040115,55,36,  46 ,   0, 35, 41, 19,  0,RA FG ,M  ,-,M   ,  T  ,28.02,30.09,  4.0,15, 7.6, 15,17, 14,13
03932,20040116,58,49,  54 ,   0, 52, 53, 11,  0,RA FG+ FG ,M  ,-,M   , 0.92,27.75,29.77,  7.5,17,10.2, 21,18, 17,17
03932,20040117,53,40,  47 ,   0, 42, 43, 18,  0,TS RA FG ,-,-,-, 0.52,27.69,29.74, 21.9,1,22.0, 39,2, 32,2
03932,20040118,43,31,  37 ,   0, 27, 33, 28,  0,-,-,-,-,  T  ,28.02,30.12, 17.9,1,18.0, 38,2, 33,1
03932,20040119,40,24,  32 ,   0, 20, 27, 33,  0,-,-,-,-, 0.00,28.06,30.20,  5.0,8, 7.7, 16,13, 14,13
03932,20040120,41,26,  34 ,   0, 23, 30, 31,  0,-,-,-,-, 0.00,28.05,30.17,  7.3,8, 8.6, 18,6, 16,6
03932,20040121,50,35,  43 ,   0, 30, 36, 22,  0,-,-,-,-, 0.00,28.17,30.28,  3.4,24, 7.0, 14,26, 13,26
03932,20040122,50,33,  42 ,   0, 30, 35, 23,  0,-,-,-,-, 0.00,28.19,30.31,  3.6,2,10.3, 24,2, 21,1
03932,20040123,64,30,  47 ,   0, 36, 41, 18,  0,TS HZ ,-,-,-, 0.00,28.02,30.10, 16.4,22,16.6, 37,22, 31,23
03932,20040124,59,44,  52 ,   0, 47, 49, 13,  0,RA FG+ FG ,-,-,-,  T  ,27.68,29.84, 12.9,18,13.4, 25,18, 21,18
03932,20040125,57,38,  48 ,   0, 42, 44, 17,  0,FG+ FG HZ ,-,-,-,  T  ,27.44,31.82,  5.4,29,14.6, 26,30, 22,29
03932,20040126,39,20,  30 ,   0, 20, 26, 35,  0,TS ,-,-,-,  T  ,27.89,29.99, 17.3,35,18.2, 39,32, 32,33
03932,20040127,42,17,  30 ,   0, 16, 24, 35,  0,-,-,-,-, 0.00,28.15,30.31,  5.5,19, 8.4, 22,20, 20,20
03932,20040128,55,27,  41 ,   0, 25, 34, 24,  0,-,-,-,-, 0.00,28.01,30.12, 15.6,19,16.0, 26,18, 24,18
03932,20040129,39,18,  29 ,   0, 21, 24, 36,  0,FG+ FG FZFG HZ ,M  ,-,M   , 0.00,27.93,30.05, 12.3,1,13.1, 29,2, 24,2
03932,20040130,42,13,  28 ,   0, 16, 22, 37,  0,FG HZ ,-,-,-, 0.00,27.93,30.08,  3.1,16, 9.5, 23,2, 20,2
03932,20040131,53,27,  40 ,   0, 35, 38, 25,  0,RA FZRA SN FG+ FG HZ ,-,-,-,  T  ,27.66,29.74, 16.8,16,18.3, 32,17, 28,17
03935,20040101,57,38,  48 ,  15, 44, 47, 17,  0,TS RA FG VCTS ,-,-,-, 0.10,29.81,30.21,  9.0,19, 9.6, 23,20, 18,20
03935,20040102,65,57,  61*,  28, 59, 60,  4,  0,TS TSRA FG VCTS ,-,-,-, 0.21,29.56,29.96, 15.4,20,15.6, 32,18, 24,19
03935,20040103,68,49,  59 ,  27, 60, 61,  6,  0,RA FG ,-,-,-, 0.07,29.48,29.88, 12.7,20,14.4, 26,20, 22,20
03935,20040104,65,34,  50 ,  18, 43, 45, 15,  0,RA FG ,-,-,-, 0.51,29.43,29.84,  5.2,31, 9.8, 38,21, 28,21
03935,20040105,34,24,  29 ,  -3, 23, 28, 36,  0,-,-,-,-,  T  ,29.90,30.32, 13.4,34,13.6, 24,34, 21,33
03935,20040106,24,11,  18 , -14,  5, 14, 47,  0,-,-,-,-, 0.00,30.28,30.69,  8.0,32, 9.5, 26,33, 22,34
03935,20040107,30,13,  22 , -10, 12, 20, 43,  0,-,-,-,-, 0.00,30.13,30.58,  4.8,18, 6.1, 16,21, 15,20
03935,20040108,37,30,  34 ,   2, 24, 30, 31,  0,FG ,-,-,-, 0.00,29.84,30.25,  4.8,19, 6.2, 16,20, 14,20
03935,20040109,41,28,  35 ,   3, 26, 31, 30,  0,FG ,-,-,-,  T  ,29.91,30.33, 10.7,1,10.9, 22,1, 18,36
03935,20040110,36,19,  28 ,  -4, 18, 24, 37,  0,-,-,-,-, 0.00,30.06,30.48,  0.8,4, 4.6, 15,1, 13,1
03935,20040111,48,26,  37 ,   5, 29, 34, 28,  0,-,-,-,-,  T  ,29.85,30.26, 11.9,20,11.9, 29,19, 24,20
03935,20040112,58,30,  44 ,  12, 33, 38, 21,  0,FG HZ ,M  ,-,M   , 0.00,29.86,30.28,  2.6,24, 4.9, 14,24, 12,25
03935,20040113,51,26,  39 ,   7, 30, 34, 26,  0,FG ,-,-,-, 0.00,29.90,30.31,  0.7,2, 2.5, 15,35, 12,36
03935,20040114,59,23,  41 ,   9, 32, 36, 24,  0,FG HZ ,-,-,-, 0.00,29.65,30.06,  5.3,29, 8.5, 32,35, 26,35
03935,20040115,42,26,  34 ,   2, 22, 29, 31,  0,HZ ,-,-,-, 0.00,29.81,30.20,  3.7,36, 5.5, 23,36, 21,36
03935,20040116,51,24,  38 ,   6, 29, 35, 27,  0,-,-,-,-,  T  ,29.68,30.10,  5.1,14, 5.9, 15,17, 12,13
03935,20040117,48,41,  45 ,  13, 43, 44, 20,  0,RA FG ,-,-,-, 0.70,29.45,29.85,  3.2,12, 5.6, 15,1, 13,36
03935,20040118,46,22,  34 ,   2, 24, 30, 31,  0,FG ,-,-,-, 0.04,29.53,29.94, 15.6,35,15.9, 28,1, 24,1
03935,20040119,26,17,  22 , -10, 11, 18, 43,  0,-,-,-,-,  T  ,29.83,30.25, 10.7,36,11.3, 25,1, 20,1
03935,20040120,31,14,  23 ,  -9, 14, 21, 42,  0,-,-,-,-, 0.00,29.92,30.33,  0.7,32, 2.6, 13,5, 12,5
03935,20040121,42,23,  33 ,   1, 23, 29, 32,  0,-,-,-,-, 0.00,29.84,30.24,  5.2,22, 6.0, 17,22, 15,20
03935,20040122,38,20,  29 ,  -3, 18, 26, 36,  0,FG ,-,-,-, 0.00,29.83,30.25,  6.1,35, 8.4, 24,35, 18,36
03935,20040123,42,16,  29 ,  -3, 20, 27, 36,  0,-,-,-,-, 0.00,29.70,30.13,  9.8,21,10.4, 29,19, 22,21
03935,20040124,44,27,  36 ,   3, 26, 32, 29,  0,-,-,-,-,  T  ,29.60,30.01,  8.0,4, 9.9, 23,4, 20,5
03935,20040125,33,30,  32 ,  -1, 30, 31, 33,  0,FZRA FG UP ,-,-,-, 0.72,29.29,29.70,  6.2,4, 7.2, 21,7, 17,7
03935,20040126,35,28,  32 ,  -1, 31, 32, 33,  0,FZRA SN FG+ FG ,-,-,-, 0.10,29.34,29.76,  3.9,32, 5.3, 23,27, 20,28
03935,20040127,28,13,  21 , -12, 16, 20, 44,  0,SN FG ,-,-,-,  T  ,29.71,30.13, 15.6,27,15.7, 28,29, 22,27
03935,20040128,33,9,  21 , -12, 15, 20, 44,  0,-,-,-,-, 0.00,29.91,30.33,  5.8,20, 6.9, 18,20, 16,19
03935,20040129,31,15,  23 , -10, 19, 22, 42,  0,RA SN FG UP HZ ,-,-,-,  T  ,29.70,30.12,  6.5,35, 7.1, 25,36, 22,36
03935,20040130,21,9,  15*, -19,  4, 12, 50,  0,-,-,-,-,  T  ,29.80,30.22,  9.2,36, 9.9, 23,36, 20,36
03935,20040131,30,7,  19 , -15,  7, 15, 46,  0,-,-,-,-,  T  ,29.78,30.21,  5.8,5, 6.8, 15,5, 13,5
03936,20040101,58,25,  42 ,  42, 37, 41, 23,  0,-,M  ,-,M   , 0.00,28.78,29.94,  7.4,22, 8.6, 26,24, 21,23
03936,20040102,58,27,  43 ,  43, 37, 43, 22,  0,FG ,M  ,-,M   , 0.00,28.57,29.74,  4.6,22, 6.2, 23,23, 18,23
03936,20040103,47,25,  36 ,  36, 19, 27, 29,  0,-,M  ,-,M   , 0.00,28.79,29.97, 17.9,3,18.0, 30,2, 25,3
03936,20040104,25,16,  21 ,  21, 15, 18, 44,  0,SN FG HZ ,M  ,-,M   , 0.03,28.96,30.16,  9.7,1,11.4, 24,1, 21,2
03936,20040105,16,-2,   7*,   7, -2,  6, 58,  0,-,M  ,-,M   ,  T  ,29.38,30.63,  7.4,36, 8.5, 22,34, 18,1
03936,20040106,26,-3,  12 ,  12, -2,  9, 53,  0,-,M  ,-,M   , 0.00,29.46,30.71,  7.4,23, 8.1, 18,22, 16,22
03936,20040107,34,13,  24 ,  24,  9, 21, 41,  0,-,M  ,-,M   , 0.00,29.09,30.30,  8.4,19, 9.2, 28,19, 21,19
03936,20040108,49,18,  34 ,  34, 17, 26, 31,  0,FG HZ ,M  ,-,M   , 0.00,28.96,30.16,  3.5,32, 5.8, 23,34, 16,34
03936,20040109,33,14,  24 ,  24, 18, 23, 41,  0,FG HZ ,M  ,-,M   , 0.00,29.27,30.47,  3.7,35, 4.6, 17,1, 15,1
03936,20040110,51,12,  32 ,  32, 21, 27, 33,  0,FG HZ ,M  ,-,M   , 0.00,29.15,30.35,  7.2,21, 7.3, 22,21, 18,21
03936,20040111,61,23,  42 ,  42, 27, 35, 23,  0,-,M  ,-,M   , 0.00,28.92,30.10,  4.1,22, 5.7, 22,22, 17,23
03936,20040112,53,17,  35 ,  35, 24, 28, 30,  0,-,M  ,-,M   , 0.00,29.12,30.32,  0.0,0,  .8,  8,8,  6,9
03936,20040113,50,16,  33 ,  33, 22, 27, 32,  0,-,M  ,-,M   , 0.00,29.17,30.36,  1.6,9, 2.7, 14,9, 10,6
03936,20040114,60,24,  42 ,  42, 29, 35, 23,  0,FG ,M  ,-,M   , 0.00,28.96,30.16,  4.3,33, 6.7, 24,34, 17,33
03936,20040115,55,17,  36 ,  36, 23, 30, 29,  0,FG ,M  ,-,M   , 0.00,28.91,30.10,  4.8,20, 5.3, 21,21, 18,21
03936,20040116,51,43,  47*,  47, 43, 45, 18,  0,RA FG ,M  ,-,M   , 0.06,28.68,29.83,  5.5,19, 6.5, 18,19, 16,21
03936,20040117,46,31,  39 ,  39, 35, 36, 26,  0,RA FG ,M  ,-,M   , 0.03,28.77,29.94, 13.4,1,13.5, 28,2, 24,2
03936,20040118,32,13,  23 ,  23, 11, 20, 42,  0,-,M  ,-,M   , 0.00,29.02,30.22,  8.8,36, 9.5, 29,2, 23,1
03936,20040119,28,7,  18 ,  18,  4, 14, 47,  0,-,M  ,-,M   , 0.00,29.06,30.30,  1.9,3, 3.6, 13,2, 10,2
03936,20040120,38,20,  29 ,  29, 17, 25, 36,  0,-,M  ,-,M   , 0.00,29.03,30.24,  4.4,18, 5.3, 12,22, 10,18
03936,20040121,54,18,  36 ,  36, 24, 30, 29,  0,FG ,M  ,-,M   , 0.00,29.01,30.20,  4.4,25, 6.3, 22,24, 17,24
03936,20040122,36,16,  26 ,  26,  6, 20, 39,  0,-,M  ,-,M   , 0.00,29.16,30.35,  4.9,2, 6.3, 23,2, 20,3
03936,20040123,60,16,  38 ,  38, 25, 34, 27,  0,-,M  ,-,M   , 0.00,28.79,29.97,  8.4,23, 9.2, 26,23, 21,23
03936,20040124,41,24,  33 ,  33, 26, 30, 32,  0,-,M  ,-,M   , 0.00,28.76,29.93, 12.2,6,12.7, 26,9, 21,8
03936,20040125,32,28,  30 ,  30, 29, 30, 35,  0,RA FZRA SN FG ,M  ,-,M   , 0.44,28.49,29.66,  8.1,7, 8.4, 22,8, 18,8
03936,20040126,28,8,  18 ,  18, 13, 16, 47,  0,SN FG FZFG HZ ,M  ,-,M   ,  T  ,28.79,29.98,  5.4,33, 7.6, 16,35, 12,32
03936,20040127,17,-1,   8 ,   8,  2,  6, 57,  0,-,M  ,-,M   ,  T  ,29.07,30.31,  0.2,33, 2.1, 12,32,  9,31
03936,20040128,16,4,  10 ,  10,  3,  7, 55,  0,FG HZ ,M  ,-,M   ,  T  ,29.08,30.31,  5.6,2, 6.2, 14,2, 12,2
03937,20040101,74,58,  66 ,  15, 64, 64,  0,  1,FG ,-,-,-, 0.00,30.20,30.27,  8.7,15, 9.1, 22,15, 16,16
03937,20040102,74,62,  68 ,  17, 67, 67,  0,  3,FG ,M  ,-,M   , 0.00,30.06,30.16,  5.3,18, 6.7, 20,21, 15,21
03937,20040103,77,66,  72*,  21, 67, 68,  0,  7,FG ,-,-,-, 0.00,29.95,30.05,  8.9,17, 9.5, 23,19, 17,18
03937,20040104,70,67,  69 ,  18, 67, 68,  0,  4,TS TSRA RA FG+ FG VCTS ,M  ,-,M   , 2.34,29.90,29.96,  8.7,18,M   , 12,24,  9,24
03937,20040105,69,41,  55 ,   4, 45, 47, 10,  0,TS TSRA RA FG VCTS ,-,-,-, 0.55,30.11,30.20, 13.9,1,14.4, 25,3, 21,3
03937,20040106,47,35,  41 , -10, 29, 36, 24,  0,-,-,-,-, 0.00,30.44,30.53, 15.0,3,15.3, 31,3, 24,2
03937,20040107,44,31,  38*, -13, 26, 34, 27,  0,-,-,-,-, 0.01,30.45,30.54,  9.0,7, 9.5, 22,8, 20,7
03937,20040108,55,41,  48 ,  -3, 47, 48, 17,  0,RA FG ,-,-,-, 1.05,30.16,30.23,  8.4,12, 8.7, 20,13, 17,13
03937,20040109,58,39,  49 ,  -2, 44, 47, 16,  0,FG ,-,-,-, 0.01,30.19,30.27, 10.4,2,10.7, 25,3, 21,3
03937,20040110,54,37,  46 ,  -5, 36, 40, 19,  0,-,-,-,-, 0.00,30.36,30.46,  8.1,3, 8.7, 22,3, 17,3
03937,20040111,55,30,  43 ,  -8, 36, 39, 22,  0,FG ,-,-,-, 0.00,30.40,30.47,  0.9,14, 2.2, 10,23,  9,13
03937,20040112,65,36,  51 ,   0, 47, 48, 14,  0,FG ,-,-,-, 0.01,30.32,30.41,  4.6,12, 5.0, 16,14, 14,14
03937,20040113,70,47,  59 ,   9, 53, 55,  6,  0,FG ,M  ,-,M   , 0.00,30.26,30.35,  1.5,13, 3.5, 12,17,  8,19
03937,20040114,72,56,  64 ,  14,-,-,  1,  0,FG+ FG ,M  ,-,M   , 0.00,30.15,30.21,  0.3,21,M   , 12,20,  9,21
03937,20040115,66,56,  61 ,  11, 58, 59,  4,  0,RA FG+ FG HZ ,M  ,-,M   , 0.01,30.03,30.12,  3.4,8, 4.0, 12,6, 10,6
03937,20040116,65,56,  61 ,  10, 57, 58,  4,  0,RA FG HZ ,M  ,-,M   , 0.35,29.91,29.99, 11.2,12,11.6, 25,14, 21,13
03937,20040117,68,55,  62 ,  11, 61, 61,  3,  0,TS TSRA RA FG ,M  ,-,M   , 1.58,29.66,29.74,  2.6,12, 6.1, 35,9, 26,11
03937,20040118,61,48,  55 ,   4, 49, 51, 10,  0,FG ,M  ,-,M   ,  T  ,29.78,29.85,  5.3,29, 7.9, 21,35, 17,36
03937,20040119,53,36,  45 ,  -6, 35, 40, 20,  0,-,M  ,-,M   , 0.00,30.05,30.13,  9.5,1,10.0, 25,35, 20,1
03937,20040120,49,30,  40 , -11, 31, 35, 25,  0,-,M  ,-,M   , 0.00,30.16,30.24,  4.6,7, 6.0, 13,10,  9,12
03937,20040121,60,32,  46 ,  -5, 32, 38, 19,  0,-,-,-,-, 0.00,30.22,30.30,  2.5,4, 3.7, 14,3, 10,5
03937,20040122,67,34,  51 ,   0, 37, 43, 14,  0,-,-,-,-, 0.01,30.23,30.31,  0.7,36, 2.2, 13,30,  9,34
03937,20040123,67,40,  54 ,   3, 47, 50, 11,  0,FG HZ ,-,-,-, 0.00,30.18,30.27,  1.2,19, 3.0, 14,24, 10,21
03937,20040124,67,55,  61 ,  10, 61, 61,  4,  0,RA FG ,-,-,-, 0.13,29.88,29.96, 10.0,17,10.3, 28,17, 21,17
03937,20040125,73,52,  63 ,  12, 57, 60,  2,  0,TS FG HZ VCTS ,M  ,-,M   , 0.57,29.65,29.74,  7.2,21, 8.6,  0,-, 20,19
03937,20040126,75,44,  60 ,   9, 45, 52,  5,  0,FG+ FG ,M  ,-,M   , 0.01,29.80,29.88,  4.2,32, 6.6, 35,34, 28,34
03937,20040127,52,34,  43 ,  -8, 18, 33, 22,  0,HZ ,-,-,-, 0.00,30.24,30.32, 11.2,34,11.7, 29,31, 22,33
03937,20040128,54,25,  40 , -11, 25, 34, 25,  0,-,-,-,-, 0.00,30.31,30.39,  3.0,9, 3.5, 16,9, 14,9
03937,20040129,57,36,  47 ,  -4, 45, 48, 18,  0,TS TSRA RA FG VCTS ,-,-,-, 1.40,30.01,30.09,  8.5,12, 9.2, 33,12, 29,12
03937,20040130,58,47,  53 ,   1, 51, 51, 12,  0,TS TSRA RA FG VCTS ,-,-,-, 0.83,29.88,29.97, 10.1,4,10.4, 28,14, 23,15
03937,20040131,51,40,  46 ,  -6, 41, 44, 19,  0,-,-,-,-, 0.00,29.88,29.97,  9.3,6, 9.8, 21,4, 17,5
03940,20040101,72,40,  56 ,  11, 49, 53,  9,  0,-,-,-,-,  T  ,29.95,30.30,  3.6,17, 4.8, 13,17, 10,17
03940,20040102,73,62,  68 ,  23, 62, 64,  0,  3,FG ,-,-,-,  T  ,29.81,30.16,  5.9,19, 6.8, 16,19, 13,19
03940,20040103,78,64,  71 ,  26, 61, 64,  0,  6,-,-,-,-,  T  ,29.69,30.05,  6.1,19, 8.0, 22,19, 15,19
03940,20040104,78,63,  71*,  26, 62, 65,  0,  6,RA FG ,-,-,-, 0.36,29.60,29.95,  5.5,19, 7.7, 25,18, 16,19
03940,20040105,66,35,  51 ,   6, 39, 41, 14,  0,TS TSRA RA FG ,-,-,-, 0.53,29.83,30.20, 12.6,35,13.1, 26,33, 21,34
03940,20040106,42,26,  34 , -11, 24, 30, 31,  0,-,-,-,-, 0.00,30.19,30.56, 10.7,36,11.3, 26,5, 20,4
03940,20040107,45,22,  34 , -11, 12, 27, 31,  0,-,-,-,-, 0.00,30.20,30.56,  3.9,8, 6.5, 17,1, 13,16
03940,20040108,48,35,  42 ,  -3, 33, 38, 23,  0,RA FG ,M  ,-,M   , 0.85,29.90,30.27,  5.9,16, 7.1, 20,18, 15,17
03940,20040109,48,37,  43 ,  -2, 38, 41, 22,  0,RA FG HZ ,-,-,-, 0.05,29.88,30.23, 10.0,34,10.3, 24,4, 20,2
03940,20040110,45,28,  37 ,  -8, 27, 32, 28,  0,FG ,-,-,-, 0.00,30.06,30.43,  6.7,1, 7.6, 23,36, 16,1
03940,20040111,55,24,  40 ,  -5, 26, 33, 25,  0,FG HZ ,-,-,-, 0.00,30.06,30.45,  0.8,21, 2.2, 12,17,  9,17
03940,20040112,61,26,  44 ,  -1, 34, 39, 21,  0,FG HZ ,-,-,-, 0.00,30.05,30.40,  0.3,20, 2.1, 13,25,  8,22
03940,20040113,64,41,  53 ,   8, 45, 48, 12,  0,FG ,-,-,-, 0.00,29.96,30.33,  1.6,31, 1.9, 14,30, 10,32
03940,20040114,70,46,  58 ,  13, 51, 54,  7,  0,FG ,-,-,-,  T  ,29.77,30.14,  3.2,27, 4.5, 21,27, 16,27
03940,20040115,58,43,  51 ,   6, 41, 46, 14,  0,FG ,-,-,-, 0.00,29.77,30.12,  2.7,36, 5.9, 18,4, 15,3
03940,20040116,66,37,  52 ,   7, 31, 43, 13,  0,-,-,-,-, 0.00,29.72,30.07,  5.8,15, 6.4, 15,16, 13,16
03940,20040117,55,47,  51 ,   6, 49, 50, 14,  0,RA ,-,-,-, 0.66,29.45,29.80,  6.1,15, 8.7, 29,15, 22,10
03940,20040118,57,43,  50 ,   5, 50, 51, 15,  0,FG ,-,-,-,  T  ,29.42,29.78,  5.7,1, 6.9, 24,4, 20,36
03940,20040119,43,26,  35 , -10, 24, 30, 30,  0,-,-,-,-, 0.00,29.75,30.11, 11.2,34,11.4, 26,34, 20,33
03940,20040120,44,23,  34 , -11, 20, 28, 31,  0,-,-,-,-, 0.00,29.88,30.24,  2.4,3, 5.1, 15,8, 10,4
03940,20040121,53,24,  39 ,  -6, 24, 31, 26,  0,-,-,-,-,  T  ,29.92,30.28,  0.0,0, 1.4, 13,33, 10,34
03940,20040122,58,26,  42 ,  -3, 29, 36, 23,  0,-,-,-,-, 0.00,29.91,30.28,  2.5,32, 2.9, 20,28, 15,29
03940,20040123,63,28,  46 ,   1, 33, 40, 19,  0,FG ,-,-,-, 0.00,29.88,30.24,  1.1,21, 3.1, 17,28, 13,27
03940,20040124,59,45,  52 ,   7, 49, 51, 13,  0,RA FG ,-,-,-, 0.40,29.63,29.99,  4.7,17, 7.0, 20,17, 16,16
03940,20040125,73,52,  63 ,  18, 55, 58,  2,  0,RA FG ,-,-,-, 1.34,29.36,29.70,  5.1,20, 7.4, 32,18, 26,17
03940,20040126,74,45,  60 ,  15, 43, 50,  5,  0,-,-,-,-, 0.00,29.45,29.80,  3.8,25, 6.4, 32,29, 24,32
03940,20040127,48,25,  37 ,  -8, 20, 29, 28,  0,-,-,-,-, 0.00,29.87,30.22,  8.6,31,10.6, 25,28, 20,31
03940,20040128,48,19,  34*, -11, 18, 27, 31,  0,-,-,-,-, 0.00,29.99,30.37,  0.4,6, 2.0, 12,4,  9,2
03940,20040129,56,24,  40 ,  -5, 26, 35, 25,  0,-,-,-,-, 0.01,29.77,30.14,  1.4,18, 2.1, 12,17,  9,17
03940,20040130,51,30,  41 ,  -4, 39, 41, 24,  0,RA FG ,-,-,-, 0.03,29.66,30.02,  5.4,36, 7.1, 17,34, 15,1
03940,20040131,60,26,  43 ,  -3, 24, 35, 22,  0,-,-,-,-, 0.00,29.65,30.02,  3.9,9, 5.6, 13,11, 10,10
03945,20040101,60,35,  48 ,  20, 45, 48, 17,  0,FG ,-,-,-, 0.00,29.05,30.05, 10.1,18,11.1, 23,19, 20,19
03945,20040102,71,47,  59*,  31, 51, 55,  6,  0,FG+ FG ,-,-,-, 0.01,28.82,29.80, 11.2,20,13.5, 37,21, 31,21
03945,20040103,53,33,  43 ,  15, 34, 38, 22,  0,RA ,-,-,-, 0.11,28.93,29.91, 13.9,4,14.2, 29,4, 23,4
03945,20040104,34,22,  28 ,   0, 28, 29, 37,  0,TS TSRA RA DZ FZRA FZDZ ,-,-,-, 0.30,28.95,29.96, 10.7,1,14.7, 31,7, 24,7
03945,20040105,23,4,  14 , -14, 10, 15, 51,  0,-,-,-,-,  T  ,29.40,30.44, 12.4,32,14.2, 22,33, 21,33
03945,20040106,20,2,  11 , -17,  0,  8, 54,  0,-,M  ,-,M   , 0.00,29.62,30.68, 10.3,26,11.2, 26,27, 22,25
03945,20040107,33,10,  22 ,  -5,  7, 18, 43,  0,-,-,-,-, 0.00,29.39,30.44,  9.4,18, 9.9, 25,18, 21,18
03945,20040108,42,29,  36 ,   9, 18, 29, 29,  0,-,-,-,-, 0.00,29.16,30.17,  3.7,13, 7.5, 16,3, 14,3
03945,20040109,33,21,  27 ,   0, 24, 26, 38,  0,SN FG ,-,-,-,  T  ,29.38,30.40,  8.7,35, 9.4, 17,36, 16,3
03945,20040110,35,15,  25 ,  -2, 21, 24, 40,  0,FG ,-,-,-, 0.00,29.41,30.43,  5.1,19, 6.4, 15,21, 13,21
03945,20040111,56,27,  42 ,  15, 30, 36, 23,  0,-,-,-,-, 0.00,29.11,30.11, 11.0,23,12.5, 37,23, 28,24
03945,20040112,50,31,  41 ,  14, 31, 36, 24,  0,-,-,-,-, 0.00,29.27,30.27,  5.0,28, 6.3, 14,29, 12,32
03945,20040113,46,25,  36 ,   9, 28, 33, 29,  0,FG HZ ,-,-,-,  T  ,29.32,30.33,  3.2,33, 5.7, 13,34, 10,2
03945,20040114,51,26,  39 ,  12, 28, 33, 26,  0,HZ ,-,-,-, 0.00,29.07,30.07,  9.5,29,14.7, 33,29, 28,31
03945,20040115,43,18,  31 ,   4, 18, 26, 34,  0,-,M  ,-,M   , 0.00,29.15,30.18,  3.8,16, 5.9, 15,1, 13,1
